origin,destination,date,price,airline,duration,departure,arrival,error,duration(min),departure_dt,dep_date,dep_time,dep_minutes,arrival_dt,arr_date,arr_time,arr_minutes,weekday
PRG,BCN,2026/2/26,158.9,LO,22:10,2026-02-26T19:35:00,2026-02-26T20:50:00,,1330,2026-02-26 19:35:00,2026-02-26,19:35,1175.0,2026-02-26 20:50:00,2026-02-26,20:50,1250.0,Thursday
PRG,BCN,2026/2/26,158.9,LO,23:45,2026-02-26T18:00:00,2026-02-26T19:15:00,,1425,2026-02-26 18:00:00,2026-02-26,18:00,1080.0,2026-02-26 19:15:00,2026-02-26,19:15,1155.0,Thursday
PRG,BCN,2026/2/26,161.04,DY,24:10,2026-02-26T12:30:00,2026-02-26T14:30:00,,1450,2026-02-26 12:30:00,2026-02-26,12:30,750.0,2026-02-26 14:30:00,2026-02-26,14:30,870.0,Thursday
PRG,BCN,2026/2/26,173.19,TP,14:50,2026-02-26T19:15:00,2026-02-26T21:55:00,,890,2026-02-26 19:15:00,2026-02-26,19:15,1155.0,2026-02-26 21:55:00,2026-02-26,21:55,1315.0,Thursday
PRG,BCN,2026/2/26,173.19,TP,16:30,2026-02-26T19:15:00,2026-02-26T21:55:00,,990,2026-02-26 19:15:00,2026-02-26,19:15,1155.0,2026-02-26 21:55:00,2026-02-26,21:55,1315.0,Thursday
PRG,BCN,2026/2/26,186.6,IB,7:10,2026-02-26T15:40:00,2026-02-26T18:45:00,,430,2026-02-26 15:40:00,2026-02-26,15:40,940.0,2026-02-26 18:45:00,2026-02-26,18:45,1125.0,Thursday
PRG,BCN,2026/2/27,79.75,QS,2:35,2026-02-27T11:35:00,2026-02-27T14:10:00,,155,2026-02-27 11:35:00,2026-02-27,11:35,695.0,2026-02-27 14:10:00,2026-02-27,14:10,850.0,Friday
PRG,BCN,2026/2/27,80.75,IB,2:25,2026-02-27T10:55:00,2026-02-27T13:20:00,,145,2026-02-27 10:55:00,2026-02-27,10:55,655.0,2026-02-27 13:20:00,2026-02-27,13:20,800.0,Friday
PRG,BCN,2026/2/27,80.75,IB,2:29,2026-02-27T21:30:00,2026-02-27T23:59:00,,149,2026-02-27 21:30:00,2026-02-27,21:30,1290.0,2026-02-27 23:59:00,2026-02-27,23:59,1439.0,Friday
PRG,BCN,2026/2/27,80.75,VY,2:25,2026-02-27T10:55:00,2026-02-27T13:20:00,,145,2026-02-27 10:55:00,2026-02-27,10:55,655.0,2026-02-27 13:20:00,2026-02-27,13:20,800.0,Friday
PRG,BCN,2026/2/27,80.75,VY,2:29,2026-02-27T21:30:00,2026-02-27T23:59:00,,149,2026-02-27 21:30:00,2026-02-27,21:30,1290.0,2026-02-27 23:59:00,2026-02-27,23:59,1439.0,Friday
PRG,BCN,2026/2/27,112.47,A3,23:00,2026-02-27T11:25:00,2026-02-27T14:50:00,,1380,2026-02-27 11:25:00,2026-02-27,11:25,685.0,2026-02-27 14:50:00,2026-02-27,14:50,890.0,Friday
PRG,BCN,2026/2/27,133.35,DY,13:00,2026-02-27T10:25:00,2026-02-27T11:45:00,,780,2026-02-27 10:25:00,2026-02-27,10:25,625.0,2026-02-27 11:45:00,2026-02-27,11:45,705.0,Friday
PRG,BCN,2026/2/27,134.25,LH,2:25,2026-02-27T18:05:00,2026-02-27T20:30:00,,145,2026-02-27 18:05:00,2026-02-27,18:05,1085.0,2026-02-27 20:30:00,2026-02-27,20:30,1230.0,Friday
PRG,BCN,2026/2/27,141.26,JU,10:15,2026-02-27T09:30:00,2026-02-27T11:25:00,,615,2026-02-27 09:30:00,2026-02-27,09:30,570.0,2026-02-27 11:25:00,2026-02-27,11:25,685.0,Friday
PRG,BCN,2026/2/27,141.26,JU,12:35,2026-02-27T20:30:00,2026-02-27T22:25:00,,755,2026-02-27 20:30:00,2026-02-27,20:30,1230.0,2026-02-27 22:25:00,2026-02-27,22:25,1345.0,Friday
PRG,BCN,2026/2/27,141.26,JU,23:35,2026-02-27T09:30:00,2026-02-27T11:25:00,,1415,2026-02-27 09:30:00,2026-02-27,09:30,570.0,2026-02-27 11:25:00,2026-02-27,11:25,685.0,Friday
PRG,BCN,2026/2/27,158.9,LO,8:10,2026-02-27T09:35:00,2026-02-27T10:50:00,,490,2026-02-27 09:35:00,2026-02-27,09:35,575.0,2026-02-27 10:50:00,2026-02-27,10:50,650.0,Friday
PRG,BCN,2026/2/27,158.9,LO,10:30,2026-02-27T07:15:00,2026-02-27T08:35:00,,630,2026-02-27 07:15:00,2026-02-27,07:15,435.0,2026-02-27 08:35:00,2026-02-27,08:35,515.0,Friday
PRG,BCN,2026/2/27,173.19,TP,8:25,2026-02-27T11:55:00,2026-02-27T14:35:00,,505,2026-02-27 11:55:00,2026-02-27,11:55,715.0,2026-02-27 14:35:00,2026-02-27,14:35,875.0,Friday
PRG,BCN,2026/2/27,173.19,TP,11:50,2026-02-27T11:55:00,2026-02-27T14:35:00,,710,2026-02-27 11:55:00,2026-02-27,11:55,715.0,2026-02-27 14:35:00,2026-02-27,14:35,875.0,Friday
PRG,BCN,2026/2/28,80.75,IB,2:25,2026-02-28T10:55:00,2026-02-28T13:20:00,,145,2026-02-28 10:55:00,2026-02-28,10:55,655.0,2026-02-28 13:20:00,2026-02-28,13:20,800.0,Saturday
PRG,BCN,2026/2/28,80.75,IB,2:30,2026-02-28T21:10:00,2026-02-28T23:40:00,,150,2026-02-28 21:10:00,2026-02-28,21:10,1270.0,2026-02-28 23:40:00,2026-02-28,23:40,1420.0,Saturday
PRG,BCN,2026/2/28,80.75,VY,2:25,2026-02-28T10:55:00,2026-02-28T13:20:00,,145,2026-02-28 10:55:00,2026-02-28,10:55,655.0,2026-02-28 13:20:00,2026-02-28,13:20,800.0,Saturday
PRG,BCN,2026/2/28,80.75,VY,2:30,2026-02-28T21:10:00,2026-02-28T23:40:00,,150,2026-02-28 21:10:00,2026-02-28,21:10,1270.0,2026-02-28 23:40:00,2026-02-28,23:40,1420.0,Saturday
PRG,BCN,2026/2/28,128.47,A3,23:00,2026-02-28T11:25:00,2026-02-28T14:50:00,,1380,2026-02-28 11:25:00,2026-02-28,11:25,685.0,2026-02-28 14:50:00,2026-02-28,14:50,890.0,Saturday
PRG,BCN,2026/2/28,158.9,LO,22:10,2026-02-28T19:35:00,2026-02-28T20:50:00,,1330,2026-02-28 19:35:00,2026-02-28,19:35,1175.0,2026-02-28 20:50:00,2026-02-28,20:50,1250.0,Saturday
PRG,BCN,2026/2/28,158.9,LO,23:45,2026-02-28T18:00:00,2026-02-28T19:15:00,,1425,2026-02-28 18:00:00,2026-02-28,18:00,1080.0,2026-02-28 19:15:00,2026-02-28,19:15,1155.0,Saturday
PRG,BCN,2026/2/28,168.04,DY,21:45,2026-02-28T12:45:00,2026-02-28T14:45:00,,1305,2026-02-28 12:45:00,2026-02-28,12:45,765.0,2026-02-28 14:45:00,2026-02-28,14:45,885.0,Saturday
PRG,BCN,2026/2/28,173.19,TP,7:50,2026-02-28T12:30:00,2026-02-28T15:10:00,,470,2026-02-28 12:30:00,2026-02-28,12:30,750.0,2026-02-28 15:10:00,2026-02-28,15:10,910.0,Saturday
PRG,BCN,2026/2/28,173.19,TP,11:15,2026-02-28T12:30:00,2026-02-28T15:10:00,,675,2026-02-28 12:30:00,2026-02-28,12:30,750.0,2026-02-28 15:10:00,2026-02-28,15:10,910.0,Saturday
PRG,BCN,2026/2/28,182.49,AF,4:25,2026-02-28T06:00:00,2026-02-28T07:35:00,,265,2026-02-28 06:00:00,2026-02-28,06:00,360.0,2026-02-28 07:35:00,2026-02-28,07:35,455.0,Saturday
PRG,BCN,2026/2/28,182.49,AF,4:35,2026-02-28T14:30:00,2026-02-28T16:00:00,,275,2026-02-28 14:30:00,2026-02-28,14:30,870.0,2026-02-28 16:00:00,2026-02-28,16:00,960.0,Saturday
PRG,BCN,2026/2/28,182.49,AF,4:55,2026-02-28T11:35:00,2026-02-28T13:15:00,,295,2026-02-28 11:35:00,2026-02-28,11:35,695.0,2026-02-28 13:15:00,2026-02-28,13:15,795.0,Saturday
PRG,BCN,2026/2/28,182.49,AF,6:15,2026-02-28T06:00:00,2026-02-28T07:35:00,,375,2026-02-28 06:00:00,2026-02-28,06:00,360.0,2026-02-28 07:35:00,2026-02-28,07:35,455.0,Saturday
PRG,BCN,2026/2/28,182.49,AF,7:30,2026-02-28T11:35:00,2026-02-28T13:15:00,,450,2026-02-28 11:35:00,2026-02-28,11:35,695.0,2026-02-28 13:15:00,2026-02-28,13:15,795.0,Saturday
PRG,BCN,2026/3/1,79.75,QS,2:35,2026-03-01T11:35:00,2026-03-01T14:10:00,,155,2026-03-01 11:35:00,2026-03-01,11:35,695.0,2026-03-01 14:10:00,2026-03-01,14:10,850.0,Sunday
PRG,BCN,2026/3/1,80.75,IB,2:25,2026-03-01T10:55:00,2026-03-01T13:20:00,,145,2026-03-01 10:55:00,2026-03-01,10:55,655.0,2026-03-01 13:20:00,2026-03-01,13:20,800.0,Sunday
PRG,BCN,2026/3/1,80.75,IB,2:30,2026-03-01T21:10:00,2026-03-01T23:40:00,,150,2026-03-01 21:10:00,2026-03-01,21:10,1270.0,2026-03-01 23:40:00,2026-03-01,23:40,1420.0,Sunday
PRG,BCN,2026/3/1,80.75,VY,2:25,2026-03-01T10:55:00,2026-03-01T13:20:00,,145,2026-03-01 10:55:00,2026-03-01,10:55,655.0,2026-03-01 13:20:00,2026-03-01,13:20,800.0,Sunday
PRG,BCN,2026/3/1,80.75,VY,2:30,2026-03-01T21:10:00,2026-03-01T23:40:00,,150,2026-03-01 21:10:00,2026-03-01,21:10,1270.0,2026-03-01 23:40:00,2026-03-01,23:40,1420.0,Sunday
PRG,BCN,2026/3/1,110.26,JU,12:35,2026-03-01T20:30:00,2026-03-01T22:25:00,,755,2026-03-01 20:30:00,2026-03-01,20:30,1230.0,2026-03-01 22:25:00,2026-03-01,22:25,1345.0,Sunday
PRG,BCN,2026/3/1,119.35,DY,9:35,2026-03-01T10:25:00,2026-03-01T11:45:00,,575,2026-03-01 10:25:00,2026-03-01,10:25,625.0,2026-03-01 11:45:00,2026-03-01,11:45,705.0,Sunday
PRG,BCN,2026/3/1,119.35,DY,25:20,2026-03-01T10:25:00,2026-03-01T11:45:00,,1520,2026-03-01 10:25:00,2026-03-01,10:25,625.0,2026-03-01 11:45:00,2026-03-01,11:45,705.0,Sunday
PRG,BCN,2026/3/1,141.26,JU,23:15,2026-03-01T20:30:00,2026-03-01T22:25:00,,1395,2026-03-01 20:30:00,2026-03-01,20:30,1230.0,2026-03-01 22:25:00,2026-03-01,22:25,1345.0,Sunday
PRG,BCN,2026/3/1,150.09,DY,13:15,2026-03-01T10:05:00,2026-03-01T12:00:00,,795,2026-03-01 10:05:00,2026-03-01,10:05,605.0,2026-03-01 12:00:00,2026-03-01,12:00,720.0,Sunday
PRG,BCN,2026/3/1,158.9,LO,8:10,2026-03-01T09:35:00,2026-03-01T10:50:00,,490,2026-03-01 09:35:00,2026-03-01,09:35,575.0,2026-03-01 10:50:00,2026-03-01,10:50,650.0,Sunday
PRG,BCN,2026/3/1,182.49,AF,4:25,2026-03-01T06:00:00,2026-03-01T07:35:00,,265,2026-03-01 06:00:00,2026-03-01,06:00,360.0,2026-03-01 07:35:00,2026-03-01,07:35,455.0,Sunday
PRG,BCN,2026/3/1,182.49,AF,4:35,2026-03-01T14:30:00,2026-03-01T16:00:00,,275,2026-03-01 14:30:00,2026-03-01,14:30,870.0,2026-03-01 16:00:00,2026-03-01,16:00,960.0,Sunday
PRG,BCN,2026/3/1,182.49,AF,4:35,2026-03-01T18:30:00,2026-03-01T20:10:00,,275,2026-03-01 18:30:00,2026-03-01,18:30,1110.0,2026-03-01 20:10:00,2026-03-01,20:10,1210.0,Sunday
PRG,BCN,2026/3/1,182.49,AF,6:15,2026-03-01T06:00:00,2026-03-01T07:35:00,,375,2026-03-01 06:00:00,2026-03-01,06:00,360.0,2026-03-01 07:35:00,2026-03-01,07:35,455.0,Sunday
PRG,BCN,2026/3/2,67.35,DY,25:20,2026-03-02T10:25:00,2026-03-02T11:45:00,,1520,2026-03-02 10:25:00,2026-03-02,10:25,625.0,2026-03-02 11:45:00,2026-03-02,11:45,705.0,Monday
PRG,BCN,2026/3/2,79.75,QS,2:35,2026-03-02T11:35:00,2026-03-02T14:10:00,,155,2026-03-02 11:35:00,2026-03-02,11:35,695.0,2026-03-02 14:10:00,2026-03-02,14:10,850.0,Monday
PRG,BCN,2026/3/2,80.75,IB,2:25,2026-03-02T11:15:00,2026-03-02T13:40:00,,145,2026-03-02 11:15:00,2026-03-02,11:15,675.0,2026-03-02 13:40:00,2026-03-02,13:40,820.0,Monday
PRG,BCN,2026/3/2,80.75,IB,2:30,2026-03-02T21:10:00,2026-03-02T23:40:00,,150,2026-03-02 21:10:00,2026-03-02,21:10,1270.0,2026-03-02 23:40:00,2026-03-02,23:40,1420.0,Monday
PRG,BCN,2026/3/2,80.75,VY,2:25,2026-03-02T11:15:00,2026-03-02T13:40:00,,145,2026-03-02 11:15:00,2026-03-02,11:15,675.0,2026-03-02 13:40:00,2026-03-02,13:40,820.0,Monday
PRG,BCN,2026/3/2,80.75,VY,2:30,2026-03-02T21:10:00,2026-03-02T23:40:00,,150,2026-03-02 21:10:00,2026-03-02,21:10,1270.0,2026-03-02 23:40:00,2026-03-02,23:40,1420.0,Monday
PRG,BCN,2026/3/2,112.47,A3,23:45,2026-03-02T17:25:00,2026-03-02T20:50:00,,1425,2026-03-02 17:25:00,2026-03-02,17:25,1045.0,2026-03-02 20:50:00,2026-03-02,20:50,1250.0,Monday
PRG,BCN,2026/3/2,118.09,DY,10:55,2026-03-02T12:25:00,2026-03-02T14:20:00,,655,2026-03-02 12:25:00,2026-03-02,12:25,745.0,2026-03-02 14:20:00,2026-03-02,14:20,860.0,Monday
PRG,BCN,2026/3/2,141.26,JU,10:15,2026-03-02T09:30:00,2026-03-02T11:25:00,,615,2026-03-02 09:30:00,2026-03-02,09:30,570.0,2026-03-02 11:25:00,2026-03-02,11:25,685.0,Monday
PRG,BCN,2026/3/2,161.26,JU,12:35,2026-03-02T20:30:00,2026-03-02T22:25:00,,755,2026-03-02 20:30:00,2026-03-02,20:30,1230.0,2026-03-02 22:25:00,2026-03-02,22:25,1345.0,Monday
PRG,BCN,2026/3/2,173.19,TP,7:50,2026-03-02T12:30:00,2026-03-02T15:10:00,,470,2026-03-02 12:30:00,2026-03-02,12:30,750.0,2026-03-02 15:10:00,2026-03-02,15:10,910.0,Monday
PRG,BCN,2026/3/2,173.19,TP,11:15,2026-03-02T12:30:00,2026-03-02T15:10:00,,675,2026-03-02 12:30:00,2026-03-02,12:30,750.0,2026-03-02 15:10:00,2026-03-02,15:10,910.0,Monday
PRG,BCN,2026/3/2,180.0,EI,8:45,2026-03-02T11:40:00,2026-03-02T13:20:00,,525,2026-03-02 11:40:00,2026-03-02,11:40,700.0,2026-03-02 13:20:00,2026-03-02,13:20,800.0,Monday
PRG,BCN,2026/3/2,182.49,AF,4:25,2026-03-02T06:00:00,2026-03-02T07:35:00,,265,2026-03-02 06:00:00,2026-03-02,06:00,360.0,2026-03-02 07:35:00,2026-03-02,07:35,455.0,Monday
PRG,BCN,2026/3/2,182.49,AF,4:35,2026-03-02T14:30:00,2026-03-02T16:00:00,,275,2026-03-02 14:30:00,2026-03-02,14:30,870.0,2026-03-02 16:00:00,2026-03-02,16:00,960.0,Monday
PRG,BCN,2026/3/3,80.75,IB,2:25,2026-03-03T10:55:00,2026-03-03T13:20:00,,145,2026-03-03 10:55:00,2026-03-03,10:55,655.0,2026-03-03 13:20:00,2026-03-03,13:20,800.0,Tuesday
PRG,BCN,2026/3/3,80.75,IB,2:30,2026-03-03T21:10:00,2026-03-03T23:40:00,,150,2026-03-03 21:10:00,2026-03-03,21:10,1270.0,2026-03-03 23:40:00,2026-03-03,23:40,1420.0,Tuesday
PRG,BCN,2026/3/3,80.75,VY,2:25,2026-03-03T10:55:00,2026-03-03T13:20:00,,145,2026-03-03 10:55:00,2026-03-03,10:55,655.0,2026-03-03 13:20:00,2026-03-03,13:20,800.0,Tuesday
PRG,BCN,2026/3/3,80.75,VY,2:30,2026-03-03T21:10:00,2026-03-03T23:40:00,,150,2026-03-03 21:10:00,2026-03-03,21:10,1270.0,2026-03-03 23:40:00,2026-03-03,23:40,1420.0,Tuesday
PRG,BCN,2026/3/3,112.47,A3,23:00,2026-03-03T11:25:00,2026-03-03T14:50:00,,1380,2026-03-03 11:25:00,2026-03-03,11:25,685.0,2026-03-03 14:50:00,2026-03-03,14:50,890.0,Tuesday
PRG,BCN,2026/3/3,127.04,DY,24:10,2026-03-03T12:30:00,2026-03-03T14:30:00,,1450,2026-03-03 12:30:00,2026-03-03,12:30,750.0,2026-03-03 14:30:00,2026-03-03,14:30,870.0,Tuesday
PRG,BCN,2026/3/3,143.9,LO,23:45,2026-03-03T18:00:00,2026-03-03T19:15:00,,1425,2026-03-03 18:00:00,2026-03-03,18:00,1080.0,2026-03-03 19:15:00,2026-03-03,19:15,1155.0,Tuesday
PRG,BCN,2026/3/3,165.85,SK,23:00,2026-03-03T19:20:00,2026-03-03T20:40:00,,1380,2026-03-03 19:20:00,2026-03-03,19:20,1160.0,2026-03-03 20:40:00,2026-03-03,20:40,1240.0,Tuesday
PRG,BCN,2026/3/3,173.19,TP,16:25,2026-03-03T17:40:00,2026-03-03T20:20:00,,985,2026-03-03 17:40:00,2026-03-03,17:40,1060.0,2026-03-03 20:20:00,2026-03-03,20:20,1220.0,Tuesday
PRG,BCN,2026/3/3,173.19,TP,18:05,2026-03-03T17:40:00,2026-03-03T20:20:00,,1085,2026-03-03 17:40:00,2026-03-03,17:40,1060.0,2026-03-03 20:20:00,2026-03-03,20:20,1220.0,Tuesday
PRG,BCN,2026/3/3,182.49,AF,4:25,2026-03-03T06:00:00,2026-03-03T07:35:00,,265,2026-03-03 06:00:00,2026-03-03,06:00,360.0,2026-03-03 07:35:00,2026-03-03,07:35,455.0,Tuesday
PRG,BCN,2026/3/3,182.49,AF,4:35,2026-03-03T14:30:00,2026-03-03T16:00:00,,275,2026-03-03 14:30:00,2026-03-03,14:30,870.0,2026-03-03 16:00:00,2026-03-03,16:00,960.0,Tuesday
PRG,BCN,2026/3/3,182.49,AF,4:35,2026-03-03T18:30:00,2026-03-03T20:10:00,,275,2026-03-03 18:30:00,2026-03-03,18:30,1110.0,2026-03-03 20:10:00,2026-03-03,20:10,1210.0,Tuesday
PRG,BCN,2026/3/3,182.49,AF,4:55,2026-03-03T11:35:00,2026-03-03T13:15:00,,295,2026-03-03 11:35:00,2026-03-03,11:35,695.0,2026-03-03 13:15:00,2026-03-03,13:15,795.0,Tuesday
PRG,BCN,2026/3/3,182.49,AF,6:15,2026-03-03T06:00:00,2026-03-03T07:35:00,,375,2026-03-03 06:00:00,2026-03-03,06:00,360.0,2026-03-03 07:35:00,2026-03-03,07:35,455.0,Tuesday
PRG,BCN,2026/3/4,80.75,IB,2:25,2026-03-04T10:55:00,2026-03-04T13:20:00,,145,2026-03-04 10:55:00,2026-03-04,10:55,655.0,2026-03-04 13:20:00,2026-03-04,13:20,800.0,Wednesday
PRG,BCN,2026/3/4,80.75,IB,2:30,2026-03-04T21:10:00,2026-03-04T23:40:00,,150,2026-03-04 21:10:00,2026-03-04,21:10,1270.0,2026-03-04 23:40:00,2026-03-04,23:40,1420.0,Wednesday
PRG,BCN,2026/3/4,80.75,VY,2:25,2026-03-04T10:55:00,2026-03-04T13:20:00,,145,2026-03-04 10:55:00,2026-03-04,10:55,655.0,2026-03-04 13:20:00,2026-03-04,13:20,800.0,Wednesday
PRG,BCN,2026/3/4,80.75,VY,2:30,2026-03-04T21:10:00,2026-03-04T23:40:00,,150,2026-03-04 21:10:00,2026-03-04,21:10,1270.0,2026-03-04 23:40:00,2026-03-04,23:40,1420.0,Wednesday
PRG,BCN,2026/3/4,112.47,A3,23:45,2026-03-04T17:25:00,2026-03-04T20:50:00,,1425,2026-03-04 17:25:00,2026-03-04,17:25,1045.0,2026-03-04 20:50:00,2026-03-04,20:50,1250.0,Wednesday
PRG,BCN,2026/3/4,143.9,LO,8:10,2026-03-04T09:35:00,2026-03-04T10:50:00,,490,2026-03-04 09:35:00,2026-03-04,09:35,575.0,2026-03-04 10:50:00,2026-03-04,10:50,650.0,Wednesday
PRG,BCN,2026/3/4,143.9,LO,10:30,2026-03-04T07:15:00,2026-03-04T08:35:00,,630,2026-03-04 07:15:00,2026-03-04,07:15,435.0,2026-03-04 08:35:00,2026-03-04,08:35,515.0,Wednesday
PRG,BCN,2026/3/4,148.04,DY,24:10,2026-03-04T12:30:00,2026-03-04T14:30:00,,1450,2026-03-04 12:30:00,2026-03-04,12:30,750.0,2026-03-04 14:30:00,2026-03-04,14:30,870.0,Wednesday
PRG,BCN,2026/3/4,164.49,AF,4:25,2026-03-04T06:00:00,2026-03-04T07:35:00,,265,2026-03-04 06:00:00,2026-03-04,06:00,360.0,2026-03-04 07:35:00,2026-03-04,07:35,455.0,Wednesday
PRG,BCN,2026/3/4,164.49,AF,4:55,2026-03-04T11:35:00,2026-03-04T13:15:00,,295,2026-03-04 11:35:00,2026-03-04,11:35,695.0,2026-03-04 13:15:00,2026-03-04,13:15,795.0,Wednesday
PRG,BCN,2026/3/4,164.49,AF,6:15,2026-03-04T06:00:00,2026-03-04T07:35:00,,375,2026-03-04 06:00:00,2026-03-04,06:00,360.0,2026-03-04 07:35:00,2026-03-04,07:35,455.0,Wednesday
PRG,BCN,2026/3/4,164.49,AF,7:30,2026-03-04T11:35:00,2026-03-04T13:15:00,,450,2026-03-04 11:35:00,2026-03-04,11:35,695.0,2026-03-04 13:15:00,2026-03-04,13:15,795.0,Wednesday
PRG,BCN,2026/3/4,164.49,AF,7:35,2026-03-04T08:55:00,2026-03-04T10:35:00,,455,2026-03-04 08:55:00,2026-03-04,08:55,535.0,2026-03-04 10:35:00,2026-03-04,10:35,635.0,Wednesday
PRG,BCN,2026/3/4,164.49,AF,8:35,2026-03-04T14:30:00,2026-03-04T16:00:00,,515,2026-03-04 14:30:00,2026-03-04,14:30,870.0,2026-03-04 16:00:00,2026-03-04,16:00,960.0,Wednesday
PRG,BCN,2026/3/4,164.49,AF,14:10,2026-03-04T20:15:00,2026-03-04T21:55:00,,850,2026-03-04 20:15:00,2026-03-04,20:15,1215.0,2026-03-04 21:55:00,2026-03-04,21:55,1315.0,Wednesday
PRG,BCN,2026/3/5,79.75,QS,2:35,2026-03-05T11:35:00,2026-03-05T14:10:00,,155,2026-03-05 11:35:00,2026-03-05,11:35,695.0,2026-03-05 14:10:00,2026-03-05,14:10,850.0,Thursday
PRG,BCN,2026/3/5,80.75,IB,2:25,2026-03-05T10:55:00,2026-03-05T13:20:00,,145,2026-03-05 10:55:00,2026-03-05,10:55,655.0,2026-03-05 13:20:00,2026-03-05,13:20,800.0,Thursday
PRG,BCN,2026/3/5,80.75,IB,2:30,2026-03-05T21:10:00,2026-03-05T23:40:00,,150,2026-03-05 21:10:00,2026-03-05,21:10,1270.0,2026-03-05 23:40:00,2026-03-05,23:40,1420.0,Thursday
PRG,BCN,2026/3/5,80.75,VY,2:25,2026-03-05T10:55:00,2026-03-05T13:20:00,,145,2026-03-05 10:55:00,2026-03-05,10:55,655.0,2026-03-05 13:20:00,2026-03-05,13:20,800.0,Thursday
PRG,BCN,2026/3/5,80.75,VY,2:30,2026-03-05T21:10:00,2026-03-05T23:40:00,,150,2026-03-05 21:10:00,2026-03-05,21:10,1270.0,2026-03-05 23:40:00,2026-03-05,23:40,1420.0,Thursday
PRG,BCN,2026/3/5,141.26,JU,23:35,2026-03-05T09:30:00,2026-03-05T11:25:00,,1415,2026-03-05 09:30:00,2026-03-05,09:30,570.0,2026-03-05 11:25:00,2026-03-05,11:25,685.0,Thursday
PRG,BCN,2026/3/5,143.9,LO,22:10,2026-03-05T19:35:00,2026-03-05T20:50:00,,1330,2026-03-05 19:35:00,2026-03-05,19:35,1175.0,2026-03-05 20:50:00,2026-03-05,20:50,1250.0,Thursday
PRG,BCN,2026/3/5,143.9,LO,23:45,2026-03-05T18:00:00,2026-03-05T19:15:00,,1425,2026-03-05 18:00:00,2026-03-05,18:00,1080.0,2026-03-05 19:15:00,2026-03-05,19:15,1155.0,Thursday
PRG,BCN,2026/3/5,146.35,DY,22:00,2026-03-05T13:45:00,2026-03-05T15:05:00,,1320,2026-03-05 13:45:00,2026-03-05,13:45,825.0,2026-03-05 15:05:00,2026-03-05,15:05,905.0,Thursday
PRG,BCN,2026/3/5,148.04,DY,24:10,2026-03-05T12:30:00,2026-03-05T14:30:00,,1450,2026-03-05 12:30:00,2026-03-05,12:30,750.0,2026-03-05 14:30:00,2026-03-05,14:30,870.0,Thursday
PRG,BCN,2026/3/5,164.49,AF,4:25,2026-03-05T06:00:00,2026-03-05T07:35:00,,265,2026-03-05 06:00:00,2026-03-05,06:00,360.0,2026-03-05 07:35:00,2026-03-05,07:35,455.0,Thursday
PRG,BCN,2026/3/5,164.49,AF,4:35,2026-03-05T18:30:00,2026-03-05T20:10:00,,275,2026-03-05 18:30:00,2026-03-05,18:30,1110.0,2026-03-05 20:10:00,2026-03-05,20:10,1210.0,Thursday
PRG,BCN,2026/3/5,164.49,AF,4:55,2026-03-05T11:35:00,2026-03-05T13:15:00,,295,2026-03-05 11:35:00,2026-03-05,11:35,695.0,2026-03-05 13:15:00,2026-03-05,13:15,795.0,Thursday
PRG,BCN,2026/3/5,164.49,AF,7:35,2026-03-05T08:55:00,2026-03-05T10:40:00,,455,2026-03-05 08:55:00,2026-03-05,08:55,535.0,2026-03-05 10:40:00,2026-03-05,10:40,640.0,Thursday
PRG,BCN,2026/3/5,164.49,AF,8:35,2026-03-05T14:30:00,2026-03-05T16:00:00,,515,2026-03-05 14:30:00,2026-03-05,14:30,870.0,2026-03-05 16:00:00,2026-03-05,16:00,960.0,Thursday
PRG,BCN,2026/3/6,79.75,QS,2:35,2026-03-06T11:35:00,2026-03-06T14:10:00,,155,2026-03-06 11:35:00,2026-03-06,11:35,695.0,2026-03-06 14:10:00,2026-03-06,14:10,850.0,Friday
PRG,BCN,2026/3/6,80.75,IB,2:25,2026-03-06T10:55:00,2026-03-06T13:20:00,,145,2026-03-06 10:55:00,2026-03-06,10:55,655.0,2026-03-06 13:20:00,2026-03-06,13:20,800.0,Friday
PRG,BCN,2026/3/6,80.75,IB,2:29,2026-03-06T21:30:00,2026-03-06T23:59:00,,149,2026-03-06 21:30:00,2026-03-06,21:30,1290.0,2026-03-06 23:59:00,2026-03-06,23:59,1439.0,Friday
PRG,BCN,2026/3/6,80.75,VY,2:25,2026-03-06T10:55:00,2026-03-06T13:20:00,,145,2026-03-06 10:55:00,2026-03-06,10:55,655.0,2026-03-06 13:20:00,2026-03-06,13:20,800.0,Friday
PRG,BCN,2026/3/6,80.75,VY,2:29,2026-03-06T21:30:00,2026-03-06T23:59:00,,149,2026-03-06 21:30:00,2026-03-06,21:30,1290.0,2026-03-06 23:59:00,2026-03-06,23:59,1439.0,Friday
PRG,BCN,2026/3/6,115.35,DY,13:00,2026-03-06T10:25:00,2026-03-06T11:45:00,,780,2026-03-06 10:25:00,2026-03-06,10:25,625.0,2026-03-06 11:45:00,2026-03-06,11:45,705.0,Friday
PRG,BCN,2026/3/6,141.26,JU,10:15,2026-03-06T09:30:00,2026-03-06T11:25:00,,615,2026-03-06 09:30:00,2026-03-06,09:30,570.0,2026-03-06 11:25:00,2026-03-06,11:25,685.0,Friday
PRG,BCN,2026/3/6,141.26,JU,12:35,2026-03-06T20:30:00,2026-03-06T22:25:00,,755,2026-03-06 20:30:00,2026-03-06,20:30,1230.0,2026-03-06 22:25:00,2026-03-06,22:25,1345.0,Friday
